"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"4510","MLB_TEXCLewisR_HOUBMyersR_20110622",20110622,"TEXCLewisR","HOUBMyersR",3,5,0.222222222222222,80.1111111111111,-120,-189.111111111111,173.888888888889
"4511","MLB_KCJFrancisL_ARIIKennedyR_20110622",20110622,"KCJFrancisL","ARIIKennedyR",2,3,31.6666666666667,-157.777777777778,139.666666666667,107.777777777778,-118.555555555556
"4512","MLB_STLKLohseR_PHICLeeL_20110622",20110622,"STLKLohseR","PHICLeeL",0,4,31.6666666666667,-129.444444444444,111.666666666667,137.555555555556,-150.222222222222
"4513","MLB_SFRVogelsongR_MINNBlackburnR_20110622",20110622,"SFRVogelsongR","MINNBlackburnR",5,1,0.222222222222222,167.222222222222,-190.555555555556,-132.444444444444,121.555555555556
"4514","MLB_WSHJMarquisR_SEAMPinedaR_20110623",20110623,"WSHJMarquisR","SEAMPinedaR",1,0,31.6666666666667,-162.111111111111,144,-12.1111111111111,-109.666666666667
"4515","MLB_NYMCCapuanoL_OAKGGodfreyR_20110623",20110623,"NYMCCapuanoL","OAKGGodfreyR",4,1,0.222222222222222,157.444444444444,-177,-133.555555555556,122.666666666667
"4516","MLB_SFTLincecumR_MINBDuensingL_20110623",20110623,"SFTLincecumR","MINBDuensingL",2,1,0.222222222222222,137.555555555556,-155.555555555556,-166.888888888889,154.111111111111
"4517","MLB_KCFPaulinoR_ARIDHudsonR_20110623",20110623,"KCFPaulinoR","ARIDHudsonR",3,5,31.6666666666667,-164.222222222222,146.111111111111,-10.8888888888889,-110.888888888889
"4518","MLB_STLCCarpenterR_PHIROswaltR_20110623",20110623,"STLCCarpenterR","PHIROswaltR",12,2,0.222222222222222,177.777777777778,-208.333333333333,-113.111111111111,57.8888888888889
"4519","MLB_NYYABurnettR_COLUJimenezR_20110624",20110624,"NYYABurnettR","COLUJimenezR",2,4,0.222222222222222,147,-166.222222222222,-132,121.222222222222
"4520","MLB_PITPMaholmL_BOSJLesterL_20110624",20110624,"PITPMaholmL","BOSJLesterL",3,1,31.6666666666667,-114.444444444444,-36.5555555555556,152.555555555556,-165.333333333333
"4521","MLB_BALCJakubauskasR_CINEVolquezR_20110624",20110624,"BALCJakubauskasR","CINEVolquezR",5,4,31.6666666666667,-148.666666666667,130.777777777778,105.25,-116
"4522","MLB_TEXMHarrisonL_NYMMPelfreyR_20110624",20110624,"TEXMHarrisonL","NYMMPelfreyR",8,1,0.222222222222222,117.555555555556,-135.333333333333,-167.125,154.222222222222
"4523","MLB_KCBChenL_CHCRDempsterR_20110624",20110624,"KCBChenL","CHCRDempsterR",4,6,0.222222222222222,180.555555555556,-211.444444444444,-108.777777777778,-57.4444444444444
"4524","MLB_MILRWolfL_MINSBakerR_20110624",20110624,"MILRWolfL","MINSBakerR",4,3,0.222222222222222,157.666666666667,-175.888888888889,-135.444444444444,124.5
"4525","MLB_STLJWestbrookR_TORBMorrowR_20110624",20110624,"STLJWestbrookR","TORBMorrowR",4,5,0.555555555555556,147.777777777778,-178.666666666667,-104.222222222222,-106.444444444444
"4526","MLB_SDTStaufferR_ATLDLoweR_20110624",20110624,"SDTStaufferR","ATLDLoweR",11,2,31.6666666666667,-181.888888888889,160.888888888889,-81.1111111111111,-107.333333333333
"4527","MLB_MIARNolascoR_SEAFHernandezR_20110624",20110624,"MIARNolascoR","SEAFHernandezR",1,5,31.6666666666667,-123.444444444444,105.777777777778,142.777777777778,-155.444444444444
"4528","MLB_LADRDeLaRosaR_LAADHarenR_20110624",20110624,"LADRDeLaRosaR","LAADHarenR",3,8,31.6666666666667,-148.222222222222,130.333333333333,116.666666666667,-127.444444444444
"4529","MLB_NYYCSabathiaL_COLACookR_20110625",20110625,"NYYCSabathiaL","COLACookR",8,3,0.4375,-123,104.5,-249.666666666667,222.555555555556
"4530","MLB_TEXAOgandoR_NYMJNieseL_20110625",20110625,"TEXAOgandoR","NYMJNieseL",5,14,0.4375,115.125,-132.888888888889,-169.333333333333,156.555555555556
"4531","MLB_LADHKurodaR_LAATChatwoodR_20110625",20110625,"LADHKurodaR","LAATChatwoodR",1,6,0.4375,163,-182.625,-137.555555555556,126.666666666667
"4532","MLB_CWSJDanksL_WSHTGorzelannyL_20110625",20110625,"CWSJDanksL","WSHTGorzelannyL",3,0,0.4375,133.25,-151.444444444444,-158.888888888889,146.222222222222
"4533","MLB_SFMCainR_CLEJMastersonR_20110625",20110625,"SFMCainR","CLEJMastersonR",1,0,0.0625,171.428571428571,-199.625,-132.555555555556,121.666666666667
"4534","MLB_BALBMatuszL_CINBArroyoR_20110625",20110625,"BALBMatuszL","CINBArroyoR",5,10,31.6666666666667,-166.666666666667,148,-105,-83.4444444444444
"4535","MLB_PITJKarstensR_BOSTWakefieldR_20110625",20110625,"PITJKarstensR","BOSTWakefieldR",6,4,35.4375,-138.125,120.571428571429,126.888888888889,-137.777777777778
"4536","MLB_PHICHamelsL_OAKTCahillR_20110625",20110625,"PHICHamelsL","OAKTCahillR",1,4,0.222222222222222,116.222222222222,-134.111111111111,-192.222222222222,176.444444444444
"4537","MLB_HOUBNorrisR_TBWDavisR_20110625",20110625,"HOUBNorrisR","TBWDavisR",2,7,0.4375,179.25,-206.444444444444,-115.222222222222,104.555555555556
"4538","MLB_DETJVerlanderR_ARIJCollmenterR_20110625",20110625,"DETJVerlanderR","ARIJCollmenterR",6,0,0,112.875,-130.375,-192.444444444444,177.222222222222
"4539","MLB_MILYGallardoR_MINFLirianoL_20110625",20110625,"MILYGallardoR","MINFLirianoL",11,1,0.222222222222222,147.333333333333,-165.444444444444,-143.777777777778,132.333333333333
"4540","MLB_KCDDuffyL_CHCCZambranoR_20110625",20110625,"KCDDuffyL","CHCCZambranoR",3,2,0.222222222222222,126.25,-156.444444444444,-115.333333333333,104.555555555556
"4541","MLB_STLJGarciaL_TORCVillanuevaR_20110625",20110625,"STLJGarciaL","TORCVillanuevaR",3,6,0.222222222222222,150.111111111111,-168.222222222222,-140,129.111111111111
"4542","MLB_SDDMoseleyR_ATLJJurrjensR_20110625",20110625,"SDDMoseleyR","ATLJJurrjensR",1,10,31.6666666666667,-141.444444444444,123.555555555556,131.111111111111,-142.555555555556
"4543","MLB_MIACVolstadR_SEAJVargasL_20110625",20110625,"MIACVolstadR","SEAJVargasL",4,2,40.2857142857143,-148.714285714286,130.555555555556,118.666666666667,-129.444444444444
"4544","MLB_DETBPennyR_ARIJSaundersL_20110626",20110626,"DETBPennyR","ARIJSaundersL",8,3,0.222222222222222,145.111111111111,-163.222222222222,-139.444444444444,128.555555555556
"4545","MLB_PHIRHalladayR_OAKJOutmanL_20110626",20110626,"PHIRHalladayR","OAKJOutmanL",3,1,0.222222222222222,-41,-87.7777777777778,-244.222222222222,220
"4546","MLB_PITJMcDonaldR_BOSAMillerL_20110626",20110626,"PITJMcDonaldR","BOSAMillerL",2,4,31.6666666666667,-124.444444444444,106.666666666667,137.222222222222,-149.888888888889
"4547","MLB_BALJGuthrieR_CINHBaileyR_20110626",20110626,"BALJGuthrieR","CINHBaileyR",7,5,0.555555555555556,134.888888888889,-162.222222222222,-107.888888888889,-58.3333333333333
"4548","MLB_HOUJHappL_TBJNiemannR_20110626",20110626,"HOUJHappL","TBJNiemannR",10,14,31.6666666666667,-141.222222222222,123.333333333333,119,-129.777777777778
"4549","MLB_NYYINovaR_COLJNicasioR_20110626",20110626,"NYYINovaR","COLJNicasioR",6,4,0.222222222222222,121.777777777778,-139.666666666667,-156.222222222222,143.555555555556
"4550","MLB_KCLHochevarR_CHCRWellsR_20110626",20110626,"KCLHochevarR","CHCRWellsR",6,3,0.222222222222222,149,-167.111111111111,-135.888888888889,125
"4551","MLB_MILCNarvesonL_MINCPavanoR_20110626",20110626,"MILCNarvesonL","MINCPavanoR",6,2,0.222222222222222,124.333333333333,-142.222222222222,-167.222222222222,154.444444444444
"4552","MLB_CWSPHumberR_WSHLHernandezR_20110626",20110626,"CWSPHumberR","WSHLHernandezR",1,2,0.222222222222222,126.666666666667,-144.555555555556,-160.333333333333,147.666666666667
"4553","MLB_STLKMcClellanR_TORRRomeroL_20110626",20110626,"STLKMcClellanR","TORRRomeroL",0,5,31.6666666666667,-169.333333333333,151.111111111111,-103.777777777778,-106.888888888889
"4554","MLB_TEXDHollandL_NYMDGeeR_20110626",20110626,"TEXDHollandL","NYMDGeeR",5,8,0.222222222222222,127.333333333333,-145.222222222222,-149.333333333333,137.222222222222
"4555","MLB_SDCLuebkeL_ATLTHudsonR_20110626",20110626,"SDCLuebkeL","ATLTHudsonR",4,1,31.6666666666667,-160.444444444444,142.333333333333,84,-117
"4556","MLB_LADCKershawL_LAAJWeaverR_20110626",20110626,"LADCKershawL","LAAJWeaverR",3,2,0.555555555555556,152.222222222222,-184.444444444444,-107.555555555556,-80.8888888888889
"4557","MLB_SFMBumgarnerL_CLERHernandezR_20110626",20110626,"SFMBumgarnerL","CLERHernandezR",3,1,0.222222222222222,156.222222222222,-174.444444444444,-139.444444444444,128.555555555556
"4558","MLB_CHCMGarzaR_COLJChacinR_20110627",20110627,"CHCMGarzaR","COLJChacinR",7,3,31.6666666666667,-155.333333333333,137.333333333333,33.6666666666667,-111
"4559","MLB_DETMScherzerR_TORZStewartR_20110627",20110627,"DETMScherzerR","TORZStewartR",4,2,0.222222222222222,111.777777777778,-129.555555555556,-177.666666666667,163.666666666667
"4560","MLB_TBJHellicksonR_CINMLeakeR_20110627",20110627,"TBJHellicksonR","CINMLeakeR",0,5,0.222222222222222,156,-174.333333333333,-135.555555555556,124.777777777778
"4561","MLB_MINNBlackburnR_LADCBillingsleyR_20110627",20110627,"MINNBlackburnR","LADCBillingsleyR",0,15,0.222222222222222,175.555555555556,-203.666666666667,-118.555555555556,107.888888888889
"4562","MLB_ARIIKennedyR_CLEMTalbotR_20110627",20110627,"ARIIKennedyR","CLEMTalbotR",4,5,0.222222222222222,119,-136.777777777778,-169.333333333333,156.555555555556
"4563","MLB_SDMLatosR_KCJFrancisL_20110627",20110627,"SDMLatosR","KCJFrancisL",4,3,0.222222222222222,149,-167.222222222222,-156.888888888889,144.222222222222
"4564","MLB_LAAESantanaR_WSHJLannanL_20110627",20110627,"LAAESantanaR","WSHJLannanL",4,3,0.222222222222222,167.888888888889,-191.777777777778,-135.555555555556,124.666666666667
"4565","MLB_SEAEBedardL_ATLBBeachyR_20110627",20110627,"SEAEBedardL","ATLBBeachyR",1,3,0.222222222222222,184,-215.444444444444,-116.777777777778,106
"4566","MLB_CHCDDavisL_SFRVogelsongR_20110628",20110628,"CHCDDavisL","SFRVogelsongR",7,13,31.6666666666667,-143.111111111111,125.222222222222,116.333333333333,-127.111111111111
"4567","MLB_DETFPorcelloR_NYMRDickeyR_20110628",20110628,"DETFPorcelloR","NYMRDickeyR",3,14,0.222222222222222,145.777777777778,-163.888888888889,-124.666666666667,114.25
"4568","MLB_NYYFGarciaR_MILZGreinkeR_20110628",20110628,"NYYFGarciaR","MILZGreinkeR",0,0,0.222222222222222,154.444444444444,-172.555555555556,-137,126.111111111111
"4569","MLB_PHICLeeL_BOSJBeckettR_20110628",20110628,"PHICLeeL","BOSJBeckettR",0,0,0.222222222222222,160,-178.222222222222,-135.333333333333,124.444444444444
"4570","MLB_BALZBrittonL_STLKLohseR_20110628",20110628,"BALZBrittonL","STLKLohseR",0,0,0.222222222222222,150.666666666667,-168.888888888889,-133.666666666667,122.777777777778
"4571","MLB_TORJReyesL_PITKCorreiaR_20110628",20110628,"TORJReyesL","PITKCorreiaR",6,7,0.222222222222222,148.888888888889,-167,-135.888888888889,125
"4572","MLB_TBDPriceL_CINJCuetoR_20110628",20110628,"TBDPriceL","CINJCuetoR",4,3,0.222222222222222,141.333333333333,-159.333333333333,-150.444444444444,137.777777777778
"4573","MLB_CHCRLopezR_SFBZitoL_20110628",20110628,"CHCRLopezR","SFBZitoL",3,6,31.6666666666667,-166.777777777778,148.666666666667,-104.111111111111,-106.555555555556
"4574","MLB_HOUJLylesR_TEXCWilsonL_20110628",20110628,"HOUJLylesR","TEXCWilsonL",3,7,31.6666666666667,-114,-59.2222222222222,150.666666666667,-163.333333333333
"4575","MLB_MINBDuensingL_LADTLillyL_20110628",20110628,"MINBDuensingL","LADTLillyL",6,4,0.222222222222222,181.888888888889,-212.666666666667,-110.666666666667,77.7777777777778
"4576","MLB_COLJHammelR_CWSGFloydR_20110628",20110628,"COLJHammelR","CWSGFloydR",3,2,0.222222222222222,154.333333333333,-172.444444444444,-129.777777777778,119
"4577","MLB_ARIDHudsonR_CLEJTomlinR_20110628",20110628,"ARIDHudsonR","CLEJTomlinR",6,4,0.222222222222222,136.111111111111,-154.111111111111,-158.333333333333,145.666666666667
"4578","MLB_OAKGGonzalezL_MIAJVazquezR_20110628",20110628,"OAKGGonzalezL","MIAJVazquezR",1,0,0.222222222222222,131.222222222222,-149.111111111111,-166.222222222222,153.777777777778
"4579","MLB_SDCRichardL_KCFPaulinoR_20110628",20110628,"SDCRichardL","KCFPaulinoR",4,2,0.222222222222222,192.222222222222,-225.555555555556,-109.444444444444,-12.3333333333333
"4580","MLB_LAAJPineiroR_WSHJMarquisR_20110628",20110628,"LAAJPineiroR","WSHJMarquisR",11,5,0.222222222222222,165.111111111111,-187.666666666667,-126.444444444444,115.666666666667
"4581","MLB_SEAMPinedaR_ATLTHansonR_20110628",20110628,"SEAMPinedaR","ATLTHansonR",4,5,0.222222222222222,190.888888888889,-224.111111111111,-111.111111111111,78.2222222222222
"4582","MLB_TBJShieldsR_CINEVolquezR_20110629",20110629,"TBJShieldsR","CINEVolquezR",3,4,0.222222222222222,122,-139.888888888889,-175.333333333333,162
"4583","MLB_MINSBakerR_LADRDeLaRosaR_20110629",20110629,"MINSBakerR","LADRDeLaRosaR",1,0,0.222222222222222,139.666666666667,-157.666666666667,-149.555555555556,136.875
"4584","MLB_SDTStaufferR_KCBChenL_20110629",20110629,"SDTStaufferR","KCBChenL",4,1,0.222222222222222,168.888888888889,-192.777777777778,-138.444444444444,127.125
"4585","MLB_ARIZDukeL_CLECCarrascoR_20110629",20110629,"ARIZDukeL","CLECCarrascoR",2,6,31.6666666666667,-182.444444444444,162.333333333333,-111.5,68.3333333333333
"4586","MLB_SEAFHernandezR_ATLDLoweR_20110629",20110629,"SEAFHernandezR","ATLDLoweR",3,5,0.222222222222222,155.666666666667,-173.888888888889,-149.625,136.714285714286
"4587","MLB_DETPCokeL_NYMCCapuanoL_20110629",20110629,"DETPCokeL","NYMCCapuanoL",9,16,0.222222222222222,165,-186.666666666667,-123,111.875
"4588","MLB_NYYABurnettR_MILSMarcumR_20110629",20110629,"NYYABurnettR","MILSMarcumR",5,2,0.222222222222222,134.666666666667,-152.666666666667,-147.75,134.777777777778
"4589","MLB_LAADHarenR_WSHJZimmermannR_20110629",20110629,"LAADHarenR","WSHJZimmermannR",1,0,0.222222222222222,166.111111111111,-189.444444444444,-137.666666666667,126.666666666667
"4590","MLB_PHIVWorleyR_BOSJLackeyR_20110629",20110629,"PHIVWorleyR","BOSJLackeyR",2,1,0.222222222222222,170.666666666667,-198.333333333333,-109.555555555556,-34.4444444444444
"4591","MLB_BALCJakubauskasR_STLCCarpenterR_20110629",20110629,"BALCJakubauskasR","STLCCarpenterR",1,5,31.6666666666667,-146.444444444444,128.555555555556,115.444444444444,-126.222222222222
"4592","MLB_TORBMorrowR_PITPMaholmL_20110629",20110629,"TORBMorrowR","PITPMaholmL",2,1,0.222222222222222,108.777777777778,-126.444444444444,-188,173.75
"4593","MLB_CHCRDempsterR_SFTLincecumR_20110629",20110629,"CHCRDempsterR","SFTLincecumR",2,1,31.6666666666667,-141.222222222222,123.333333333333,124.125,-134.777777777778
"4594","MLB_HOUBMyersR_TEXCLewisR_20110629",20110629,"HOUBMyersR","TEXCLewisR",2,3,31.6666666666667,-137.444444444444,119.555555555556,123.111111111111,-134
"4595","MLB_COLUJimenezR_CWSMBuehrleL_20110629",20110629,"COLUJimenezR","CWSMBuehrleL",2,3,0.222222222222222,138.111111111111,-156.111111111111,-151.375,138.25
"4596","MLB_OAKGMoscosoR_MIARNolascoR_20110629",20110629,"OAKGMoscosoR","MIARNolascoR",0,3,0.222222222222222,178.888888888889,-208.555555555556,-114.5,103.777777777778
"4597","MLB_NYYCSabathiaL_MILRWolfL_20110630",20110630,"NYYCSabathiaL","MILRWolfL",5,0,0.222222222222222,113.777777777778,-131.555555555556,-182.555555555556,168.555555555556
"4598","MLB_DETJVerlanderR_NYMMPelfreyR_20110630",20110630,"DETJVerlanderR","NYMMPelfreyR",5,2,0.222222222222222,-84.8888888888889,-110.444444444444,-230,208
"4599","MLB_PHICHamelsL_BOSJLesterL_20110630",20110630,"PHICHamelsL","BOSJLesterL",2,5,0.222222222222222,174.222222222222,-201.555555555556,-125.222222222222,114.444444444444
"4600","MLB_CHCCZambranoR_SFMCainR_20110630",20110630,"CHCCZambranoR","SFMCainR",5,2,31.6666666666667,-165,146.888888888889,-12,-109.777777777778
"4601","MLB_COLACookR_CWSJPeavyR_20110630",20110630,"COLACookR","CWSJPeavyR",4,6,31.6666666666667,-171.111111111111,152.888888888889,-106.111111111111,-104.555555555556
"4602","MLB_OAKTCahillR_MIACVolstadR_20110630",20110630,"OAKTCahillR","MIACVolstadR",4,5,0.222222222222222,139,-157,-155.555555555556,142.888888888889
"4603","MLB_BALBMatuszL_STLJGarciaL_20110630",20110630,"BALBMatuszL","STLJGarciaL",6,9,31.6666666666667,-145.333333333333,127.333333333333,120.777777777778,-131.555555555556
"4604","MLB_TORBCecilL_PITJKarstensR_20110630",20110630,"TORBCecilL","PITJKarstensR",2,6,0.222222222222222,138.777777777778,-156.777777777778,-151.666666666667,139
"4605","MLB_HOUWRodriguezL_TEXMHarrisonL_20110630",20110630,"HOUWRodriguezL","TEXMHarrisonL",7,0,31.6666666666667,-163,144.888888888889,56.5555555555556,-111.666666666667
"4606","MLB_TORRRomeroL_PHIKKendrickR_20110701",20110701,"TORRRomeroL","PHIKKendrickR",6,7,0,139,-156.75,-146.625,135
"4607","MLB_CHCRWellsR_CWSEJacksonR_20110701",20110701,"CHCRWellsR","CWSEJacksonR",4,6,35.4375,-150.125,132.375,12.3333333333333,-111.75
"4608","MLB_WSHTGorzelannyL_PITCMortonR_20110701",20110701,"WSHTGorzelannyL","PITCMortonR",2,1,0.222222222222222,143.555555555556,-161.666666666667,-150.888888888889,138.222222222222
"4609","MLB_CINBArroyoR_CLEJMastersonR_20110701",20110701,"CINBArroyoR","CLEJMastersonR",2,8,0.222222222222222,171,-197.5,-116.888888888889,83.8888888888889
"4610","MLB_NYMJNieseL_NYYINovaR_20110701",20110701,"NYMJNieseL","NYYINovaR",1,5,31.6666666666667,-169.666666666667,151,-104.555555555556,-106.111111111111
"4611","MLB_TBWDavisR_STLJWestbrookR_20110701",20110701,"TBWDavisR","STLJWestbrookR",3,5,0.4375,160.5,-177.555555555556,-134.444444444444,123.555555555556
"4612","MLB_ATLJJurrjensR_BALJGuthrieR_20110701",20110701,"ATLJJurrjensR","BALJGuthrieR",0,0,0.4375,124.875,-142.777777777778,-175.75,161.888888888889
"4613","MLB_TEXAOgandoR_MIAASanchezR_20110701",20110701,"TEXAOgandoR","MIAASanchezR",15,5,0.222222222222222,135,-153,-153.875,141.111111111111
"4614","MLB_HOUBNorrisR_BOSTWakefieldR_20110701",20110701,"HOUBNorrisR","BOSTWakefieldR",5,7,31.6666666666667,-147.222222222222,129.333333333333,118.333333333333,-129.25
"4615","MLB_COLJNicasioR_KCDDuffyL_20110701",20110701,"COLJNicasioR","KCDDuffyL",9,0,0,129.375,-146.777777777778,-153.222222222222,140.555555555556
"4616","MLB_MINFLirianoL_MILYGallardoR_20110701",20110701,"MINFLirianoL","MILYGallardoR",6,2,22.1111111111111,-158.5,140.75,106.777777777778,-117.555555555556
"4617","MLB_LAATChatwoodR_LADHKurodaR_20110701",20110701,"LAATChatwoodR","LADHKurodaR",0,5,0.222222222222222,182.333333333333,-213.777777777778,-115.888888888889,83
"4618","MLB_SEAJVargasL_SDDMoseleyR_20110701",20110701,"SEAJVargasL","SDDMoseleyR",6,0,0.222222222222222,169.888888888889,-196,-134.375,123.875
"4619","MLB_TORCVillanuevaR_PHIRHalladayR_20110702",20110702,"TORCVillanuevaR","PHIRHalladayR",3,5,31.6666666666667,-114.777777777778,-14,151.555555555556,-164.333333333333
"4620","MLB_WSHJLannanL_PITBLincolnR_20110702",20110702,"WSHJLannanL","PITBLincolnR",4,3,0.222222222222222,123.555555555556,-144.888888888889,-168.666666666667,152.333333333333
"4621","MLB_CHCMGarzaR_CWSPHumberR_20110702",20110702,"CHCMGarzaR","CWSPHumberR",0,1,0.222222222222222,176.333333333333,-204.777777777778,-116,105.222222222222
"4622","MLB_NYMDGeeR_NYYBColonR_20110702",20110702,"NYMDGeeR","NYYBColonR",2,5,31.6666666666667,-153,135,109.222222222222,-120
"4623","MLB_CINHBaileyR_CLERHernandezR_20110702",20110702,"CINHBaileyR","CLERHernandezR",1,3,0.222222222222222,129.333333333333,-147.222222222222,-156.333333333333,143.666666666667
"4624","MLB_DETMScherzerR_SFBZitoL_20110702",20110702,"DETMScherzerR","SFBZitoL",3,15,0.222222222222222,108.666666666667,-126.333333333333,-186,171.888888888889
"4625","MLB_HOUJHappL_BOSAMillerL_20110702",20110702,"HOUJHappL","BOSAMillerL",4,10,31.6666666666667,-123.888888888889,83.8888888888889,138,-150.666666666667
"4626","MLB_MINCPavanoR_MILCNarvesonL_20110702",20110702,"MINCPavanoR","MILCNarvesonL",7,8,31.6666666666667,-158.333333333333,140.333333333333,55.6666666666667,-110.777777777778
"4627","MLB_TBJNiemannR_STLKMcClellanR_20110702",20110702,"TBJNiemannR","STLKMcClellanR",5,1,0.222222222222222,161.333333333333,-180.666666666667,-127,116.222222222222
"4628","MLB_ATLTHudsonR_BALJArrietaR_20110702",20110702,"ATLTHudsonR","BALJArrietaR",5,4,0.222222222222222,135.777777777778,-153.777777777778,-160.111111111111,147.444444444444
"4629","MLB_TEXDHollandL_MIABHandL_20110702",20110702,"TEXDHollandL","MIABHandL",5,9,0.222222222222222,121.222222222222,-139,-162.666666666667,149.888888888889
"4630","MLB_COLMReynoldsR_KCKDaviesR_20110702",20110702,"COLMReynoldsR","KCKDaviesR",9,6,0.222222222222222,138.444444444444,-156.444444444444,-146.333333333333,134.111111111111
"4631","MLB_LAAJWeaverR_LADCKershawL_20110702",20110702,"LAAJWeaverR","LADCKershawL",7,1,0.222222222222222,168.333333333333,-191.777777777778,-130.333333333333,119.555555555556
"4632","MLB_OAKJOutmanL_ARIJSaundersL_20110702",20110702,"OAKJOutmanL","ARIJSaundersL",2,4,0.222222222222222,166.333333333333,-189.666666666667,-124.888888888889,114.111111111111
"4633","MLB_SEADFisterR_SDCLuebkeL_20110702",20110702,"SEADFisterR","SDCLuebkeL",0,1,0.222222222222222,178.111111111111,-206.666666666667,-121.888888888889,111.111111111111
"4634","MLB_DETFPorcelloR_SFRVogelsongR_20110703",20110703,"DETFPorcelloR","SFRVogelsongR",6,3,0.222222222222222,161.666666666667,-181.111111111111,-119.333333333333,86.3333333333333
"4635","MLB_TORJReyesL_PHICLeeL_20110703",20110703,"TORJReyesL","PHICLeeL",7,4,31.6666666666667,10.2222222222222,-116.666666666667,166.777777777778,-181.625
"4636","MLB_CINMLeakeR_CLEMTalbotR_20110703",20110703,"CINMLeakeR","CLEMTalbotR",7,5,0.222222222222222,113.222222222222,-131,-173.875,160.142857142857
"4637","MLB_NYMRDickeyR_NYYFGarciaR_20110703",20110703,"NYMRDickeyR","NYYFGarciaR",3,2,31.6666666666667,-138.555555555556,120.666666666667,123,-134
"4638","MLB_ATLBBeachyR_BALZBrittonL_20110703",20110703,"ATLBBeachyR","BALZBrittonL",4,5,0.222222222222222,139,-157.111111111111,-157.285714285714,144.625
"4639","MLB_WSHJMarquisR_PITKCorreiaR_20110703",20110703,"WSHJMarquisR","PITKCorreiaR",2,10,0.222222222222222,143,-161.111111111111,-149.5,135.666666666667
"4640","MLB_TBJHellicksonR_STLKLohseR_20110703",20110703,"TBJHellicksonR","STLKLohseR",8,3,0.222222222222222,141.111111111111,-159.111111111111,-146.875,134.5
"4641","MLB_HOUJLylesR_BOSJBeckettR_20110703",20110703,"HOUJLylesR","BOSJBeckettR",1,2,31.6666666666667,106.888888888889,-124.555555555556,182.625,-201.555555555556
"4642","MLB_MINNBlackburnR_MILZGreinkeR_20110703",20110703,"MINNBlackburnR","MILZGreinkeR",9,7,31.6666666666667,-152.333333333333,134.333333333333,107.375,-116.75
"4643","MLB_CHCRLopezR_CWSGFloydR_20110703",20110703,"CHCRLopezR","CWSGFloydR",3,1,31.6666666666667,-145,127,119,-129.777777777778
"4644","MLB_OAKGGonzalezL_ARIIKennedyR_20110703",20110703,"OAKGGonzalezL","ARIIKennedyR",7,2,0.222222222222222,185.333333333333,-217.777777777778,-115,82.3333333333333
"4645","MLB_SEABBeavanR_SDMLatosR_20110703",20110703,"SEABBeavanR","SDMLatosR",3,1,31.6666666666667,-158,140,110.571428571429,-121.666666666667
"4646","MLB_LAAESantanaR_LADCBillingsleyR_20110703",20110703,"LAAESantanaR","LADCBillingsleyR",3,1,0.222222222222222,143.555555555556,-161.666666666667,-143.625,132.888888888889
"4647","MLB_TEXCWilsonL_MIAJVazquezR_20110703",20110703,"TEXCWilsonL","MIAJVazquezR",4,6,0.222222222222222,-39.5555555555556,-89.1111111111111,-202.125,182.555555555556
"4648","MLB_WSHJZimmermannR_CHCCColemanR_20110704",20110704,"WSHJZimmermannR","CHCCColemanR",5,4,0.222222222222222,120.111111111111,-137.888888888889,-182.888888888889,167.777777777778
"4649","MLB_PITPMaholmL_HOUBMyersR_20110704",20110704,"PITPMaholmL","HOUBMyersR",5,3,0.222222222222222,160.888888888889,-179.444444444444,-131.222222222222,120.333333333333
"4650","MLB_MINBDuensingL_TBDPriceL_20110704",20110704,"MINBDuensingL","TBDPriceL",7,0,31.6666666666667,-124.444444444444,106.666666666667,138.777777777778,-151.444444444444
"4651","MLB_MILSMarcumR_ARIDHudsonR_20110704",20110704,"MILSMarcumR","ARIDHudsonR",6,8,0.222222222222222,175.555555555556,-203,-118,107.222222222222
"4652","MLB_SFTLincecumR_SDCRichardL_20110704",20110704,"SFTLincecumR","SDCRichardL",0,0,0.222222222222222,124,-141.888888888889,-194.222222222222,178.111111111111
"4653","MLB_MIARNolascoR_PHIVWorleyR_20110704",20110704,"MIARNolascoR","PHIVWorleyR",0,1,31,-98.3333333333333,77.3333333333333,-111.222222222222,56.1111111111111
"4654","MLB_STLCCarpenterR_CINJCuetoR_20110704",20110704,"STLCCarpenterR","CINJCuetoR",1,0,0.222222222222222,176.888888888889,-204.333333333333,-122.777777777778,112
"4655","MLB_CWSMBuehrleL_KCJFrancisL_20110704",20110704,"CWSMBuehrleL","KCJFrancisL",5,4,0.222222222222222,143.444444444444,-161.555555555556,-139.444444444444,128.555555555556
"4656","MLB_TEXCLewisR_BALCJakubauskasR_20110704",20110704,"TEXCLewisR","BALCJakubauskasR",13,4,0.222222222222222,-39.7777777777778,-111.111111111111,-200.333333333333,182
"4657","MLB_LADRDeLaRosaR_NYMCCapuanoL_20110704",20110704,"LADRDeLaRosaR","NYMCCapuanoL",2,5,0.222222222222222,174.333333333333,-201.111111111111,-118.777777777778,108
"4658","MLB_WSHRDetwilerL_CHCROrtizR_20110705",20110705,"WSHRDetwilerL","CHCROrtizR",3,2,0.222222222222222,160.666666666667,-178.888888888889,-124.222222222222,113.444444444444
