"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"196","NBA_Sacramento_Denver_20110106",20110106,"Sacramento","Denver",122,102,47.7222222222222,-109.222222222222,-108.333333333333,179.444444444444,-212.333333333333
"237","NBA_Washington_Brooklyn_20110107",20110107,"Washington","Brooklyn",97,77,21.7777777777778,-108.777777777778,-108.777777777778,-212.555555555556,180.333333333333
"238","NBA_Philadelphia_Chicago_20110107",20110107,"Philadelphia","Chicago",105,99,31.1666666666667,-108.555555555556,-109,100.333333333333,-117
"239","NBA_Indiana_SanAntonio_20110107",20110107,"Indiana","SanAntonio",87,90,48,-108.555555555556,-109,183.222222222222,-217.666666666667
"240","NBA_Boston_Toronto_20110107",20110107,"Boston","Toronto",122,102,23.2777777777778,-107.444444444444,-110.111111111111,-537.222222222222,402.5
"241","NBA_Memphis_Utah_20110107",20110107,"Memphis","Utah",110,99,7.11111111111111,-109.777777777778,-107.777777777778,-134.25,116.5
"242","NBA_Minnesota_Portland_20110107",20110107,"Minnesota","Portland",0,0,39.4444444444444,-86,-109.375,122.25,-140
"243","NBA_Orlando_Houston_20110107",20110107,"Orlando","Houston",110,95,23.2777777777778,-107.555555555556,-110,-540.571428571429,408.857142857143
"244","NBA_Milwaukee_Miami_20110107",20110107,"Milwaukee","Miami",80,95,50.6666666666667,-109.555555555556,-107.75,248.666666666667,-294.444444444444
"245","NBA_LALakers_NewOrleans_20110107",20110107,"LALakers","NewOrleans",101,97,23.2777777777778,-109.444444444444,-108.111111111111,-369.444444444444,301.222222222222
"246","NBA_Phoenix_NewYork_20110107",20110107,"Phoenix","NewYork",96,121,7.16666666666667,-108.111111111111,-109.444444444444,-131.428571428571,113.375
"247","NBA_GoldenState_Cleveland_20110107",20110107,"GoldenState","Cleveland",116,98,-5.05555555555556,-109.777777777778,-78.7142857142857,-695,511.111111111111
"270","NBA_Charlotte_Washington_20110108",20110108,"Charlotte","Washington",104,89,13.6111111111111,-107.888888888889,-109.666666666667,-162.222222222222,144.111111111111
"271","NBA_Detroit_Philadelphia_20110108",20110108,"Detroit","Philadelphia",97,94,2.6875,-110.285714285714,-73.1666666666667,-126,108.125
"272","NBA_Chicago_Boston_20110108",20110108,"Chicago","Boston",90,79,6.94444444444444,-109.111111111111,-109.5,-134.625,116.75
"273","NBA_OklahomaCity_Memphis_20110108",20110108,"OklahomaCity","Memphis",0,0,23.1666666666667,-107.888888888889,-109,-285.555555555556,242.555555555556
"274","NBA_Dallas_Orlando_20110108",20110108,"Dallas","Orlando",107,117,49,-86,-109.333333333333,212,-248.333333333333
"275","NBA_Houston_Utah_20110108",20110108,"Houston","Utah",87,92,1,-39.6666666666667,-110.333333333333,-71.2,15.2
"377","NBA_Toronto_Sacramento_20110109",20110109,"Toronto","Sacramento",118,112,23.4444444444444,-109.888888888889,-82.5,-276.666666666667,235.888888888889
"378","NBA_LAClippers_GoldenState_20110109",20110109,"LAClippers","GoldenState",105,91,19.3333333333333,-108.666666666667,-108.888888888889,-185.125,161.333333333333
"379","NBA_SanAntonio_Minnesota_20110109",20110109,"SanAntonio","Minnesota",94,91,-5.11111111111111,-85.4444444444444,-110.125,-852.5,623.5
"380","NBA_Phoenix_Cleveland_20110109",20110109,"Phoenix","Cleveland",108,100,-4.94444444444444,-110.111111111111,-85.2222222222222,-795.833333333333,594.166666666667
"381","NBA_Portland_Miami_20110109",20110109,"Portland","Miami",81,93,48,-109.222222222222,-108.333333333333,184.777777777778,-219.444444444444
"382","NBA_LALakers_NewYork_20110109",20110109,"LALakers","NewYork",109,87,23.3333333333333,-109.888888888889,-85.5555555555556,-294.875,249.125
"414","NBA_Charlotte_Memphis_20110110",20110110,"Charlotte","Memphis",96,82,44.1666666666667,-108.555555555556,-109,142,-160.444444444444
"424","NBA_Philadelphia_Indiana_20110111",20110111,"Philadelphia","Indiana",0,0,22.6111111111111,-107.555555555556,-110,-220.222222222222,185.625
"425","NBA_Washington_Sacramento_20110111",20110111,"Washington","Sacramento",114,97,23.4444444444444,-109.222222222222,-86.1111111111111,-302.777777777778,253.777777777778
"426","NBA_Minnesota_SanAntonio_20110111",20110111,"Minnesota","SanAntonio",0,0,49.7222222222222,-84.7777777777778,-110.666666666667,244,-288.888888888889
"427","NBA_Denver_Phoenix_20110111",20110111,"Denver","Phoenix",132,98,20.6111111111111,-109.888888888889,-83.25,-200.666666666667,173
"428","NBA_Portland_NewYork_20110111",20110111,"Portland","NewYork",86,100,19.5,-108.777777777778,-108.777777777778,-187.777777777778,163.666666666667
"429","NBA_LALakers_Cleveland_20110111",20110111,"LALakers","Cleveland",112,57,-5,-110,-85.4444444444444,-5000,2291
"450","NBA_Indiana_Dallas_20110112",20110112,"Indiana","Dallas",102,89,4.72222222222222,-109.888888888889,-85.5555555555556,-127.75,109.875
"451","NBA_Charlotte_Chicago_20110112",20110112,"Charlotte","Chicago",96,91,43.6666666666667,-109,-86.3333333333333,133,-151.111111111111
"452","NBA_Toronto_Atlanta_20110112",20110112,"Toronto","Atlanta",101,104,46.3888888888889,-86.5555555555556,-109.888888888889,152.444444444444,-172
"453","NBA_Detroit_Memphis_20110112",20110112,"Detroit","Memphis",99,107,43.8888888888889,-86.1111111111111,-109.333333333333,135.333333333333,-153.555555555556
"454","NBA_Boston_Sacramento_20110112",20110112,"Boston","Sacramento",119,95,-5,-108.666666666667,-108.888888888889,-1499.8,970
"455","NBA_NewOrleans_Orlando_20110112",20110112,"NewOrleans","Orlando",89,77,44.0555555555556,-85.3333333333333,-110.111111111111,140.111111111111,-158.444444444444
"456","NBA_Milwaukee_SanAntonio_20110112",20110112,"Milwaukee","SanAntonio",84,91,43.6111111111111,-108.555555555556,-109,134.888888888889,-153.111111111111
"457","NBA_Houston_OklahomaCity_20110112",20110112,"Houston","OklahomaCity",112,118,43.6111111111111,-107.666666666667,-109.888888888889,135.333333333333,-153.555555555556
"458","NBA_Phoenix_Brooklyn_20110112",20110112,"Phoenix","Brooklyn",103,96,23.5,-109,-108.555555555556,-244.444444444444,207.888888888889
"459","NBA_Utah_NewYork_20110112",20110112,"Utah","NewYork",131,125,23.3888888888889,-85,-110.444444444444,-287.5,241.555555555556
