"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"5188","NFL_Indianapolis_Washington_20110819",20110819,"Indianapolis","Washington",3,16,53.375,-109.25,-108.25,186.142857142857,-216.571428571429
"5189","NFL_Cleveland_Detroit_20110819",20110819,"Cleveland","Detroit",28,30,8.5625,-112.5,-55,-138,119.714285714286
"5190","NFL_Baltimore_KansasCity_20110819",20110819,"Baltimore","KansasCity",31,13,26.9375,-29.375,-113.125,-284.166666666667,240
"5191","NFL_GreenBay_Arizona_20110819",20110819,"GreenBay","Arizona",28,20,24.6875,-83.75,-110,-214.428571428571,182.166666666667
"5192","NFL_Jacksonville_Atlanta_20110819",20110819,"Jacksonville","Atlanta",15,13,13,72.5,-91.25,-149.75,130
"5208","NFL_Houston_NewOrleans_20110820",20110820,"Houston","NewOrleans",27,14,44.1875,-58.125,-60.625,123.142857142857,-142.142857142857
"5209","NFL_Denver_Buffalo_20110820",20110820,"Denver","Buffalo",24,10,26.75,-57.25,-85.25,-273.571428571429,235.285714285714
"5210","NFL_Seattle_Minnesota_20110820",20110820,"Seattle","Minnesota",7,20,15.75,-110.875,-106.625,-170.714285714286,152.571428571429
"5226","NFL_NYJets_Cincinnati_20110821",20110821,"NYJets","Cincinnati",0,0,27,-111.25,-106.25,-272.5,234.833333333333
"5227","NFL_Dallas_SanDiego_20110821",20110821,"Dallas","SanDiego",7,20,-0.0625,-109.285714285714,-109.285714285714,-118.333333333333,101.428571428571
"5241","NFL_NYGiants_Chicago_20110822",20110822,"NYGiants","Chicago",41,13,26.6875,-109.375,-109.375,-245.142857142857,207.285714285714
"5275","NFL_Cincinnati_Carolina_20110825",20110825,"Cincinnati","Carolina",24,13,15.75,-82.875,-109.625,-162.571428571429,144.571428571429
"5276","NFL_Philadelphia_Cleveland_20110825",20110825,"Philadelphia","Cleveland",24,14,27.0625,-111.625,-105.875,-335,282.142857142857
"5277","NFL_Baltimore_Washington_20110825",20110825,"Baltimore","Washington",34,31,18,-84.125,-108.375,-204.857142857143,178
"5287","NFL_Indianapolis_GreenBay_20110826",20110826,"Indianapolis","GreenBay",21,24,64.5714285714286,-107.142857142857,-110,310.571428571429,-368.571428571429
"5288","NFL_KansasCity_LosAngeles_20110826",20110826,"KansasCity","LosAngeles",10,14,40,-112,-55.75,41.5714285714286,-115.857142857143
"5300","NFL_Buffalo_Jacksonville_20110827",20110827,"Buffalo","Jacksonville",35,32,8.25,-85.375,-107.125,-138.142857142857,120.571428571429
"5301","NFL_TampaBay_Miami_20110827",20110827,"TampaBay","Miami",17,13,15.75,-0.75,-116.875,-152,134.666666666667
"5302","NFL_SanFrancisco_Houston_20110827",20110827,"SanFrancisco","Houston",7,30,53.9375,-109.375,-109.375,205.142857142857,-243.2
"5303","NFL_Detroit_NewEngland_20110827",20110827,"Detroit","NewEngland",34,10,48.8125,45.75,-63.375,150.714285714286,-167.666666666667
"5304","NFL_Tennessee_Chicago_20110827",20110827,"Tennessee","Chicago",14,13,15.75,-108.5,-109,-164,146.75
"5305","NFL_Minnesota_Dallas_20110827",20110827,"Minnesota","Dallas",17,23,34.75,-106.625,-110.875,19.2,-115.2
"5306","NFL_Denver_Seattle_20110827",20110827,"Denver","Seattle",23,20,27.25,-81.875,-111.875,-265,226.714285714286
"5307","NFL_Arizona_SanDiego_20110827",20110827,"Arizona","SanDiego",31,34,47.0625,-90,-2.625,122,-139.571428571429
"5321","NFL_Oakland_NewOrleans_20110828",20110828,"Oakland","NewOrleans",20,40,52.5,-108.5,-109,199.428571428571,-234
"5332","NFL_NYGiants_NYJets_20110829",20110829,"NYGiants","NYJets",3,17,48.6875,-80.625,-113.125,140.333333333333,-158.857142857143
"5372","NFL_Buffalo_Detroit_20110901",20110901,"Buffalo","Detroit",6,16,44.1875,-109.375,-83.125,120,-137.571428571429
"5373","NFL_Cincinnati_Indianapolis_20110901",20110901,"Cincinnati","Indianapolis",13,17,15.8125,-4,-113.5,-173.714285714286,155
"5374","NFL_Miami_Dallas_20110901",20110901,"Miami","Dallas",0,0,15.8125,-80.25,-112.25,-173.857142857143,155.714285714286
"5375","NFL_NewEngland_NYGiants_20110901",20110901,"NewEngland","NYGiants",17,18,27.75,-112.5,-55,-398.714285714286,330.857142857143
"5376","NFL_NYJets_Philadelphia_20110901",20110901,"NYJets","Philadelphia",14,24,50.625,-53.5,-114.125,173.428571428571,-199.857142857143
"5377","NFL_Atlanta_Baltimore_20110901",20110901,"Atlanta","Baltimore",0,0,15.75,-105.375,-112.125,-159.142857142857,141.285714285714
"5378","NFL_Washington_TampaBay_20110901",20110901,"Washington","TampaBay",29,24,27.3125,-85.625,-56.875,-333.571428571429,281
"5379","NFL_Jacksonville_LosAngeles_20110901",20110901,"Jacksonville","LosAngeles",17,24,15.75,-126.875,109.125,-184,162.857142857143
"5380","NFL_Carolina_Pittsburgh_20110901",20110901,"Carolina","Pittsburgh",17,33,8.125,-81.5,-111,-139,121.428571428571
"5381","NFL_Chicago_Cleveland_20110901",20110901,"Chicago","Cleveland",24,14,46,-106.666666666667,-110,-15.8571428571429,-115.571428571429
"5382","NFL_NewOrleans_Tennessee_20110901",20110901,"NewOrleans","Tennessee",9,32,3.25,-111.25,-81.375,-125.285714285714,107.857142857143
"5383","NFL_Minnesota_Houston_20110901",20110901,"Minnesota","Houston",28,0,15.5,-60.125,-32.5,-169.285714285714,151.142857142857
"5384","NFL_Arizona_Denver_20110901",20110901,"Arizona","Denver",26,7,15.75,-118.125,50.5,-173.571428571429,155.428571428571
"5385","NFL_SanDiego_SanFrancisco_20110901",20110901,"SanDiego","SanFrancisco",17,20,15.75,-56.25,-111.25,-155,137.285714285714
"5409","NFL_Seattle_Oakland_20110902",20110902,"Seattle","Oakland",20,3,15.8125,-63.75,46.125,-174,155.714285714286
"5536","NFL_GreenBay_NewOrleans_20110908",20110908,"GreenBay","NewOrleans",42,34,23.25,-109.375,-82.875,-250.625,214.625
"5631","NFL_Chicago_Atlanta_20110911",20110911,"Chicago","Atlanta",30,12,35.625,-85.125,-82.125,105,-122.666666666667
"5632","NFL_Houston_Indianapolis_20110911",20110911,"Houston","Indianapolis",34,7,27.3125,-82.625,-109.625,-433.125,352.333333333333
"5633","NFL_KansasCity_Buffalo_20110911",20110911,"KansasCity","Buffalo",7,41,15.5,-83.125,-109.125,-205.25,176.875
"5634","NFL_Jacksonville_Tennessee_20110911",20110911,"Jacksonville","Tennessee",16,14,35.0625,-108.75,-108.5,46.1428571428571,-120.428571428571
"5635","NFL_Cleveland_Cincinnati_20110911",20110911,"Cleveland","Cincinnati",17,27,27,-84.75,-82.625,-314.375,265.375
"5636","NFL_LosAngeles_Philadelphia_20110911",20110911,"LosAngeles","Philadelphia",13,31,49.5,-109.125,-108.125,180.714285714286,-210.625
"5637","NFL_Baltimore_Pittsburgh_20110911",20110911,"Baltimore","Pittsburgh",35,7,0.5,-110.875,-81.5,-122.428571428571,105
"5638","NFL_TampaBay_Detroit_20110911",20110911,"TampaBay","Detroit",20,27,0.5625,-111.25,-81.125,-123.857142857143,106.428571428571
"5639","NFL_Washington_NYGiants_20110911",20110911,"Washington","NYGiants",28,14,34.8125,-109,-83.25,-16.4285714285714,-115
"5640","NFL_Arizona_Carolina_20110911",20110911,"Arizona","Carolina",28,21,27.125,-112.625,-29.75,-304,255
"5641","NFL_SanFrancisco_Seattle_20110911",20110911,"SanFrancisco","Seattle",33,17,27,-109.25,-108,-243,207.25
"5642","NFL_SanDiego_Minnesota_20110911",20110911,"SanDiego","Minnesota",24,17,27.5,-108.75,-108.5,-431,354.625
"5643","NFL_NYJets_Dallas_20110911",20110911,"NYJets","Dallas",27,24,27.1875,-108.375,-108.875,-278.125,237.375
"5655","NFL_Denver_Oakland_20110912",20110912,"Denver","Oakland",20,23,15.75,-119.75,102.5,-173.125,154.75
"5780","NFL_Tennessee_Baltimore_20110918",20110918,"Tennessee","Baltimore",26,13,54.1875,-110.25,-82.125,219.75,-256.5
"5781","NFL_NYJets_Jacksonville_20110918",20110918,"NYJets","Jacksonville",32,3,27.3125,-2.75,-114.625,-411.875,332.5
"5782","NFL_Washington_Arizona_20110918",20110918,"Washington","Arizona",22,21,22.3125,-110.25,-82,-226.25,193.285714285714
"5783","NFL_Buffalo_Oakland_20110918",20110918,"Buffalo","Oakland",38,35,15.6875,-109,-108.25,-196.25,170.857142857143
"5784","NFL_NewOrleans_Chicago_20110918",20110918,"NewOrleans","Chicago",30,13,22,-108.375,-108.875,-231,198
"5785","NFL_Indianapolis_Cleveland_20110918",20110918,"Indianapolis","Cleveland",19,27,35.5,-82.25,-110.125,109,-126.285714285714
"5786","NFL_Detroit_KansasCity_20110918",20110918,"Detroit","KansasCity",48,3,27,-26.875,-115.625,-328.75,273.571428571429
"5787","NFL_SanFrancisco_Dallas_20110918",20110918,"SanFrancisco","Dallas",24,27,48.6875,52.375,-119.625,153.25,-170.285714285714
"5788","NFL_Denver_Cincinnati_20110918",20110918,"Denver","Cincinnati",24,22,15.75,-58.25,-59.125,-174.625,156.25
