"","game_id","date","home_team","away_team","home_score","away_score","avg_spread_home","avg_spread_money_home","avg_spread_money_away","avg_money_home","avg_money_away"
"5587","NCAAF_WashingtonState_UNLV_20110910",20110910,"WashingtonState","UNLV",59,7,-4.125,-108.625,-109,-455,372.375
"5588","NCAAF_Idaho_NorthDakota_20110910",20110910,"Idaho","NorthDakota",0,0,-4.94444444444444,-108.888888888889,-110,-800,500
"5589","NCAAF_OleMiss_SouthernIllinois_20110910",20110910,"OleMiss","SouthernIllinois",42,24,-4.33333333333333,-110.111111111111,-86.5555555555556,-1475,800
"5590","NCAAF_FloridaState_CharlestonSouthern_20110910",20110910,"FloridaState","CharlestonSouthern",62,10,-10.2222222222222,-109.444444444444,-109.444444444444,-2e+05,50000
"5591","NCAAF_Wyoming_TexasState_20110910",20110910,"Wyoming","TexasState",45,10,-4.88888888888889,-86.6666666666667,-110.111111111111,-675,450
"5592","NCAAF_Buffalo_StonyBrook_20110910",20110910,"Buffalo","StonyBrook",35,7,23.3333333333333,-108.888888888889,-110,-350,260
"5593","NCAAF_Akron_Temple_20110910",20110910,"Akron","Temple",0,0,46.2222222222222,-108.333333333333,-109.444444444444,483.142857142857,-612.857142857143
"5594","NCAAF_ArkansasState_Memphis_20110910",20110910,"ArkansasState","Memphis",47,3,-5,-108.555555555556,-109.222222222222,-792.857142857143,597
"5595","NCAAF_NorthTexas_Houston_20110910",20110910,"NorthTexas","Houston",23,48,52.1666666666667,-108.777777777778,-109,718.571428571429,-1001.42857142857
"5596","NCAAF_Nebraska_FresnoState_20110910",20110910,"Nebraska","FresnoState",0,0,-4.44444444444444,-87.2222222222222,-108.75,-3525,1950
"5597","NCAAF_BowlingGreen_MorganState_20110910",20110910,"BowlingGreen","MorganState",58,13,-4.05555555555556,-109.444444444444,-109.375,-50000,15000
"5598","NCAAF_Ohio_GardnerWebb_20110910",20110910,"Ohio","GardnerWebb",30,3,-3.83333333333333,-109.444444444444,-109.444444444444,-32500,7500
"5599","NCAAF_KentState_LouisianaLafayette_20110910",20110910,"KentState","LouisianaLafayette",12,20,23.2222222222222,-109.666666666667,-108.111111111111,-316.428571428571,267.714285714286
"5600","NCAAF_MiddleTennessee_GeorgiaTech_20110910",20110910,"MiddleTennessee","GeorgiaTech",21,49,41.6111111111111,-108.111111111111,-109.666666666667,367.857142857143,-445
"5601","NCAAF_LouisianaMonroe_GramblingState_20110910",20110910,"LouisianaMonroe","GramblingState",35,7,-3.75,-109.5,-109.25,-950,560
"5602","NCAAF_WesternMichigan_NichollsState_20110910",20110910,"WesternMichigan","NichollsState",38,7,-4.66666666666667,-109.444444444444,-109.444444444444,-12500,4000
"5603","NCAAF_Florida_UAB_20110910",20110910,"Florida","UAB",39,0,-4.38888888888889,-109.777777777778,NA,-1879.16666666667,NA
"5604","NCAAF_SouthFlorida_BallState_20110910",20110910,"SouthFlorida","BallState",37,7,-4.38888888888889,-108.888888888889,-108.888888888889,-1042.85714285714,751.571428571429
"5605","NCAAF_Arkansas_NewMexico_20110910",20110910,"Arkansas","NewMexico",52,3,-4.33333333333333,-110.111111111111,-107.666666666667,-23750,13500
"5606","NCAAF_Indiana_Virginia_20110910",20110910,"Indiana","Virginia",31,34,50.9444444444444,-111.666666666667,-85,237.666666666667,-280
"5607","NCAAF_WesternKentucky_Navy_20110910",20110910,"WesternKentucky","Navy",14,40,54.0555555555556,-108.222222222222,-109.555555555556,287.857142857143,-340.714285714286
"5608","NCAAF_Texas_BrighamYoung_20110910",20110910,"Texas","BrighamYoung",0,0,23.2777777777778,-108.666666666667,-110.222222222222,-287.222222222222,242.555555555556
"5609","NCAAF_LouisianaTech_CentralArkansas_20110910",20110910,"LouisianaTech","CentralArkansas",0,0,-5,-109,-109.888888888889,-800,500
"5610","NCAAF_USC_Utah_20110910",20110910,"USC","Utah",17,14,23.2777777777778,-107.444444444444,-110.333333333333,-305.555555555556,256.555555555556
"5611","NCAAF_Vanderbilt_Connecticut_20110910",20110910,"Vanderbilt","Connecticut",24,21,2.33333333333333,-109.444444444444,-108.333333333333,-123.875,106.25
"5612","NCAAF_LSU_NorthwesternState_20110910",20110910,"LSU","NorthwesternState",49,3,-6.55555555555556,-110.111111111111,-86.5555555555556,-250000,50000
"5613","NCAAF_Michigan_NotreDame_20110910",20110910,"Michigan","NotreDame",35,31,44.2777777777778,-109.555555555556,-108.222222222222,148.777777777778,-167.222222222222
"5614","NCAAF_UtahState_WeberState_20110910",20110910,"UtahState","WeberState",54,17,-5.22222222222222,-86.5555555555556,-110.111111111111,-505,365
"5615","NCAAF_UCLA_SanJoseState_20110910",20110910,"UCLA","SanJoseState",27,17,-4.22222222222222,-110,-86.6666666666667,-1250,835.857142857143
"5689","NCAAF_MississippiState_LSU_20110915",20110915,"MississippiState","LSU",6,19,49.4375,-108,-109.5,153.777777777778,-172.777777777778
"5700","NCAAF_Connecticut_IowaState_20110916",20110916,"Connecticut","IowaState",20,24,19.3888888888889,-110.333333333333,-85.2222222222222,-188.888888888889,165.333333333333
"5701","NCAAF_Toledo_BoiseState_20110916",20110916,"Toledo","BoiseState",15,40,52.0555555555556,-87.1111111111111,-108.444444444444,781.428571428571,-1108.33333333333
"5715","NCAAF_Maryland_WestVirginia_20110917",20110917,"Maryland","WestVirginia",31,37,39.6428571428571,-107.428571428571,-109.714285714286,-29,-113.5
"5716","NCAAF_Clemson_Auburn_20110917",20110917,"Clemson","Auburn",38,24,19.2222222222222,-109.222222222222,-109.625,-189.125,165.888888888889
"5717","NCAAF_Iowa_Pittsburgh_20110917",20110917,"Iowa","Pittsburgh",31,27,6.88888888888889,-109.666666666667,-107.875,-358.888888888889,299.875
"5718","NCAAF_Purdue_SoutheastMissouriState_20110917",20110917,"Purdue","SoutheastMissouriState",59,0,-4.22222222222222,-111.111111111111,-85.5555555555556,NA,NA
"5719","NCAAF_BowlingGreen_Wyoming_20110917",20110917,"BowlingGreen","Wyoming",27,28,-5.05555555555556,-108.555555555556,-109.5,226.555555555556,-264.444444444444
"5720","NCAAF_Temple_PennState_20110917",20110917,"Temple","PennState",10,14,56,-85.5,-79.4285714285714,-5600,2650
"5721","NCAAF_Vanderbilt_OleMiss_20110917",20110917,"Vanderbilt","OleMiss",30,7,50.2142857142857,-81.7142857142857,-50,122.6,-138.428571428571
"5722","NCAAF_GeorgiaTech_Kansas_20110917",20110917,"GeorgiaTech","Kansas",66,24,-5.4375,-108.285714285714,-109.111111111111,-580,462.285714285714
"5723","NCAAF_BostonCollege_Duke_20110917",20110917,"BostonCollege","Duke",19,20,27.125,-106.25,-111.25,-270,231.375
"5724","NCAAF_Georgia_CoastalCarolina_20110917",20110917,"Georgia","CoastalCarolina",59,0,-0.4375,-109.875,-108.875,-67500,22500
"5725","NCAAF_Colorado_ColoradoState_20110917",20110917,"Colorado","ColoradoState",28,14,23.3333333333333,-111.444444444444,-62,-289.444444444444,246.5
"5726","NCAAF_UCLA_Texas_20110917",20110917,"UCLA","Texas",20,49,58.2857142857143,-79.2857142857143,-110.714285714286,160.666666666667,-182.5
"5727","NCAAF_NotreDame_MichiganState_20110917",20110917,"NotreDame","MichiganState",31,13,23.5,-109.333333333333,-108.444444444444,-231.25,196.555555555556
"5728","NCAAF_NorthCarolina_Virginia_20110917",20110917,"NorthCarolina","Virginia",28,17,-4.5,-109.375,-86.1111111111111,-370,304.777777777778
"5729","NCAAF_NewMexico_TexasTech_20110917",20110917,"NewMexico","TexasTech",13,59,61.7857142857143,-109.571428571429,-108.111111111111,850,-1200
"5730","NCAAF_Army_Northwestern_20110917",20110917,"Army","Northwestern",21,14,48.6666666666667,-108.222222222222,-109.875,185.555555555556,-217.777777777778
"5731","NCAAF_Indiana_SCState_20110917",20110917,"Indiana","SCState",38,21,-4,-109,NA,-800,NA
"5732","NCAAF_Nebraska_Washington_20110917",20110917,"Nebraska","Washington",51,38,-6.88888888888889,-111.25,-107.857142857143,-778.571428571429,583.857142857143
"5733","NCAAF_Florida_Tennessee_20110917",20110917,"Florida","Tennessee",33,23,-4.4375,-107.375,-110.111111111111,-353.333333333333,292.111111111111
"5734","NCAAF_NorthernIllinois_Wisconsin_20110917",20110917,"NorthernIllinois","Wisconsin",7,49,33.5555555555556,-109.875,-108.444444444444,495.428571428571,-627.142857142857
"5735","NCAAF_Oregon_MissouriState_20110917",20110917,"Oregon","MissouriState",56,7,-5.4375,-109.5,-109.333333333333,-480000,120000
"5736","NCAAF_VirginiaTech_ArkansasState_20110917",20110917,"VirginiaTech","ArkansasState",26,7,-4.5,-108.444444444444,-109.142857142857,-1750,1181.25
"5737","NCAAF_UAB_Tulane_20110917",20110917,"UAB","Tulane",10,49,1,NA,-108.888888888889,NA,362.142857142857
"5738","NCAAF_California_Presbyterian_20110917",20110917,"California","Presbyterian",63,12,3.25,-108.8,-109.428571428571,-220000,55000
"5739","NCAAF_NorthCarolinaState_SouthAlabama_20110917",20110917,"NorthCarolinaState","SouthAlabama",35,13,-4.5,-86.5555555555556,-110.111111111111,-8500,3500
"5740","NCAAF_SouthCarolina_Navy_20110917",20110917,"SouthCarolina","Navy",24,21,-3.625,-108.875,-108.777777777778,-614.285714285714,483.571428571429
"5741","NCAAF_SanDiegoState_WashingtonState_20110917",20110917,"SanDiegoState","WashingtonState",42,24,19.3333333333333,-109.111111111111,-109.625,-186.666666666667,164.555555555556
"5742","NCAAF_WakeForest_GardnerWebb_20110917",20110917,"WakeForest","GardnerWebb",48,5,-6.875,-109.285714285714,-109.444444444444,-25000,9000
"5743","NCAAF_WesternKentucky_IndianaState_20110917",20110917,"WesternKentucky","IndianaState",16,44,-3.75,-109,-109.777777777778,-550,425
"5744","NCAAF_Baylor_StephenFAustin_20110917",20110917,"Baylor","StephenFAustin",48,0,-8.94444444444444,-110,-109.888888888889,-10000,4000
"5745","NCAAF_TexasAM_Idaho_20110917",20110917,"TexasAM","Idaho",37,7,-4.16666666666667,-108.666666666667,-109.111111111111,-24500,12500
"5746","NCAAF_Illinois_ArizonaState_20110917",20110917,"Illinois","ArizonaState",17,14,6.94444444444444,-110,-108.125,-134.571428571429,117.25
